0;0;0;0;0;0;0;0;0;0;0;0;0;0;21579;21150;25513;21504;15269;25251;15301;20195;29081;31735;29808;24797;15844;14117;29525;26484;0;0;0
0;0;0;3095;3028;4608;4382;3096;3125;4401;4436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1397;673;1610;2072;1331;854;1652;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;17678;15301;19286;17362;13847;19325;14451;18276;22002;23036;21783;21663;12975;11997;22685;22126;0;0;0
772;772;772;1554;1751;2175;1308;2031;2543;1413;2079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
92;92;92;24;23;0;0;0;0;1368;2436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1417;1417;1417;1306;0;2587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;642;648;1833;4254;563;1295;397;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1777;46;1448;13584;478;642;766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;7346;36350;13684;38976;84583;26055;48416;29885;0;0;0;0;0;0;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;332;28;22;0;525;50;41;84;3824;0;82;700;1142;168;168;168
1595;1595;1595;2081;2739;2092;3294;1392;2007;1694;1937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;2857;0;0;0;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;532;532;532;378;169;1111;882;1134;575;685;2495;428;2002;108;1041;45;360;878;1018;0;0;0
1605;1605;1605;1950;418;4661;454;323;611;759;529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1548;1548;1548;1036;4768;2526;1475;873;1633;1118;1319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;340;2377;2467;1113;1685;2253;1360;1845;0;23;183;1796;1900;1623;19;172;0;0;0
265;265;265;0;83;37;0;0;44;2266;2393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;9816;2207;5076;737;1437;7082;17549;8141;0;1196;6258;113;1349;3555;93;104;0;0;0
0;0;0;0;0;3959;0;0;0;2184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;306;306;306;3768;3613;3859;3578;3775;3966;3920;4314;43;217;79;3675;3418;2974;167;819;0;0;0
1412;1412;1412;2165;1881;1589;2132;517;1969;1705;1699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1157;1157;1157;1960;1781;1210;1963;570;1603;1416;1329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3090;0;0;0;413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1969;1969;1969;1720;1724;2357;1978;1796;2609;2104;1493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;164;164;164;27;0;49;0;32;0;47;85;21;22;0;32;0;0;155;4781;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1405;1405;1405;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;485;0;0;91;325;26;0;167;3762;0;0;674;675;58;58;58
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1943;91;931;77;375;552;3349;1825;0;0;1045;0;152;41;0;0;0;0;0
0;0;0;0;0;315;0;0;0;570;8258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1242;1242;1242;2250;11757;3823;17280;5919;2026;1501;5428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1777;1777;1777;1467;795;1301;1041;1285;1375;652;583;2217;999;1578;1603;962;1083;1497;1312;0;0;0
1480;1480;1480;1545;0;4239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;711;0;0;0;975;11995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
208;208;208;1851;2772;2144;1663;1769;3582;1412;1480;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1052;1052;1052;302;57;1546;256;2296;22;83;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1695;1695;1695;3197;3032;2783;3841;1654;4401;3482;3524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1194;1194;1194;2738;2724;2403;2486;4472;2209;2517;2410;2442;1662;2551;2698;3170;2431;2489;2766;1835;1835;1835
0;0;0;0;0;0;0;0;0;0;0;118;118;118;20;0;21;0;0;18;20;0;0;25;0;64;0;0;159;3468;0;0;0
0;0;0;0;0;0;0;0;0;0;0;603;603;603;1612;23;1098;1610;106;1361;87;1046;2339;1977;1244;2449;0;78;2059;870;0;0;0
1421;1421;1421;1152;0;3246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
983;983;983;797;0;2629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1927;1927;1927;2149;2371;1874;2794;1203;2788;2141;1874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1614;1614;1614;2131;3110;3138;2625;2348;2597;2300;2252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;961;961;961;2231;222;1415;389;220;2039;170;922;2921;2810;500;1163;24;43;1495;2168;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1778;3719;5035;0;0;0;2527;2661;0;0;0
0;0;0;4089;3277;13104;3769;3068;2864;12496;6142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;481;481;481;2428;2504;2502;2814;2828;2886;2540;3012;3700;4301;3584;3445;2091;3046;3355;3088;0;0;0
1915;1915;1915;1993;0;5076;0;0;0;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1994;1994;1994;1104;964;1264;1334;593;963;944;1576;2025;2431;2292;1341;798;1217;1567;1192;0;0;0
26;26;26;470;1133;150;2263;585;661;79;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
666;666;666;610;658;502;935;7154;858;2467;922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
781;781;781;859;0;2304;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1956;1956;1956;1294;884;1213;1672;1311;1241;1062;1620;2418;1847;1990;2180;935;1163;1961;1153;0;0;0
1495;1495;1495;1662;1471;2067;1777;1761;2179;1562;1906;720;720;720;289;297;448;299;491;279;167;146;755;704;871;410;183;329;464;603;0;0;0
1731;1731;1731;1692;1897;2378;1424;1439;1753;1148;1164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1751;1751;1751;2392;1672;2866;1897;2863;2497;1537;2053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;954;954;954;1159;739;1696;2340;2180;1597;877;2526;2338;1874;1588;3709;700;1670;2028;1300;0;0;0
779;779;779;822;3479;874;1469;1000;1241;2863;318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
769;769;769;754;0;2554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1731;1731;1731;1779;0;4531;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;144;0;0;152;0;0;0;0;374;215;0;297;266;0;0;1211;1211;1211
0;0;0;0;0;0;0;0;0;0;0;913;913;913;4149;3692;3850;3948;3513;4075;3242;4318;5449;5306;6049;5074;3182;4456;5227;4749;0;0;0
1629;1629;1629;851;3670;2338;1207;1295;1677;618;1929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1506;1506;1506;974;1189;1279;746;625;1290;924;1387;2235;2110;2059;1383;324;1530;1624;1128;0;0;0
492;492;492;59;0;0;0;0;0;0;0;1728;1728;1728;314;31;229;495;170;77;38;299;619;436;335;545;46;238;425;208;0;0;0
1302;1302;1302;2322;1181;2296;1841;3717;548;1658;1969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
257;257;257;235;354;369;1866;397;2615;194;345;1316;1316;1316;1928;1504;1928;3442;1623;2918;328;450;711;2256;1703;2134;500;2555;1912;1289;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;482;681;161;125;209;63;94;2682;694;680;546;778;123;2710;463;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1185;3557;1690;861;2365;2982;480;2309;2285;3011;800;852;456;1245;914;974;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;3208;4528;2297;2355;1987;4221;619;2934;7241;8066;4567;4049;2896;2353;1274;2729;0;0;0
68;68;68;656;7667;1187;10740;1321;3103;634;1320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5912;1609;461;0;0;0;2826;749;0;0;0
0;0;0;1482;24;28;5066;693;0;23;1132;33;33;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1155;1155;1155;579;469;3360;120;0;304;3174;2713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1685;1685;1685;687;737;5230;731;0;841;4785;4234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1952;822;802;806;778;467;556;1361;837;3197;1081;1512;1444;348;216;1424;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;607;829;278;145;237;235;43;3086;919;933;550;790;96;3021;617;0;0;0
975;975;975;1248;0;3174;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;11510;15261;9078;14606;11417;14365;3400;9171;15322;24523;12372;12592;11072;7974;3203;12300;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;3948;2890;4159;5711;4467;5847;4519;4107;4962;5172;3198;2494;1222;3122;2307;2624;0;0;0
1741;1741;1741;2039;3140;2186;3698;1384;2111;1964;2119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2172;3820;2557;2925;2468;2477;787;1063;4484;5412;2700;2524;3098;926;2631;3483;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;4033;7544;3067;7464;6235;7402;3835;4800;8050;5200;6808;9647;7702;4413;2506;6857;0;0;0
423;423;423;580;1701;294;483;3972;7429;936;719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;22
0;0;0;69;31;23;143;24;0;21;28;0;0;0;113;240;323;427;20;250;22;47;3191;1414;979;265;95;0;1557;1463;0;0;0
0;0;0;0;0;0;0;24;0;0;0;19;19;19;2920;2232;1856;6796;2472;2541;2344;2253;6796;12004;6715;5260;4180;3545;6495;3772;144;144;144
0;0;0;0;0;0;44;0;0;0;48;0;0;0;2650;6804;2564;6183;4922;5912;1350;3793;6486;9904;4276;4695;5119;3295;537;4644;0;0;0
48;48;48;108;1098;21;80;2194;3902;252;295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;21;0;27;0;67;0;0;29;762;0;20;0;2837;0;0;0;0
1249;1249;1249;0;0;1624;349;4509;565;760;868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1768;1768;1768;0;67;407;982;242;2685;185;26;394;1269;366;1666;147;1596;1272;0;0;0;0
27;27;27;43;1361;319;2165;172;502;42;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1696;1696;1696;710;575;435;1354;762;2272;1123;1079;805;1517;899;1494;437;1526;1487;460;0;0;0
1203;1203;1203;132;651;3365;190;0;88;3312;3019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
931;931;931;1947;1487;2207;1888;2500;3109;2365;2345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;3598;2304;1882;2420;2151;1992;1783;2470;3768;4643;3598;4852;3894;1568;1287;2421;0;0;0
1667;1667;1667;1462;1561;1770;1554;1817;1606;1434;1583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194;194;194;322;1137;73;89;2605;4740;340;485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;57;0;0;1133;478;66;0;344;0;0;0;0;0;0;0;0;0;0;0;3103;1291;168;0;0;0;2574;2006;0;0;0
0;0;0;2119;1136;1441;5407;1545;3062;274;1158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;318;528;475;616;0;319;44;72;4169;1809;1336;595;106;0;1731;1793;0;0;0
0;0;0;1201;1407;1056;2852;1105;1268;753;1545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;40;20;21;425;21;82;94;225;0;0;0;2438;4046;1054;4135;2470;3867;413;2203;4940;6534;3734;3495;2730;2251;1106;3403;0;0;0
0;0;0;90;668;0;53;1817;2937;196;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2869;5123;2302;5488;4079;3937;778;2706;1248;7273;4002;797;3020;2150;1797;2898;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;4883;3152;2816;1503;4128;4728;1731;3621;3060;4683;1817;1407;2733;2725;1120;2769;0;0;0
1479;1479;1479;1047;12495;6958;14621;5020;7709;2394;3794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994;994;994;673;2424;1699;591;758;1046;818;1388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;21;0;0;0;0;0;0;0;0;2020;96;1149;267;245;1579;5453;2682;42;0;266;40;0;27;201;43;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;9393;12878;9209;13056;11616;11464;5811;10089;7006;15937;10205;8679;8129;7653;7032;7496;0;0;0
0;0;0;0;0;0;0;41;21;0;37;144;144;144;2139;2273;1557;2195;2143;2252;1420;2347;1197;2164;1876;1410;1453;1900;1288;1067;0;0;0
0;0;0;1195;32;214;4704;1146;0;63;1119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3581;807;18;0;0;0;1323;223;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;3874;6611;2746;6468;5183;4632;1184;3199;2703;9260;5051;3449;3305;2591;2036;1653;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;1221;2434;1622;1139;551;742;711;1543;4484;2437;1066;2153;1565;3252;1558;0;0;0
1696;1696;1696;354;3818;5450;2315;2760;1416;2646;4159;20;20;20;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;414;917;541;2536;2294;2463;1343;2848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;15026;17126;12539;18257;16129;15361;7561;13824;9801;21040;14585;11629;11617;9665;10353;10669;0;0;0
0;0;0;0;0;0;0;0;0;0;0;584;584;584;0;0;0;314;78;53;0;2499;110;71;120;236;0;0;155;187;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2917;2955;1780;2610;2720;2932;1552;2691;1377;2430;2442;1803;1696;2493;1555;1347;0;0;0
1088;1088;1088;1125;1538;1781;2562;2024;1465;1010;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40;40;40;159;265;0;85;2519;4811;127;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
582;582;582;316;433;684;186;487;919;344;551;1464;1464;1464;3199;3284;3335;3559;3753;3399;3524;3387;3101;3493;3515;3897;1876;2970;3423;3662;0;0;0
1923;1923;1923;1927;1813;2101;2371;4750;2096;1433;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;30;30;53;226;0;0;2386;4558;98;386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;27;27;27;2403;2311;3225;1962;2308;2510;6596;3130;1081;1134;2349;771;2028;1042;788;1023;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1110;1110;1110;1610;1662;1593;2072;1017;2096;1461;1454;1977;2359;2483;1688;1373;1541;1959;2243;0;0;0
0;0;0;0;0;0;0;0;0;0;0;84;84;84;136;300;378;123;0;112;24;0;2428;733;891;238;104;19;919;1280;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1903;2631;1608;1868;1593;1938;1575;1382;3706;2735;2326;1955;1325;1186;2281;3173;0;0;0
486;486;486;802;1744;2085;2765;1089;1786;1205;503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3938;846;132;0;0;0;1301;691;0;0;0
1250;1250;1250;797;1055;4781;1833;10241;1745;2327;4643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;19;0;67;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;9315;2738;1723;0;0;0;4660;694;0;0;0
0;0;0;3789;822;455;18796;3599;886;433;3916;20;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;73;184;0;0;2223;4231;201;376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1207;1207;1207;1022;1764;5240;1491;5433;949;1016;2300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1146;1896;1467;1542;583;1418;565;752;7700;4111;2991;1384;1460;173;3710;4369;0;0;0
1766;1766;1766;1658;1748;2764;2854;4130;728;1112;2313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;1299;2311;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;4860;6517;5708;5174;4052;5471;4079;3907;9947;6951;5988;4870;4933;3304;6132;8030;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1740;1740;1740;13378;14861;12737;15128;11027;15242;11852;13133;16106;16582;16369;15673;12583;15227;16325;14233;0;0;0
0;0;0;0;0;0;0;0;0;0;0;22;22;22;1056;1695;4165;1755;1685;4292;7643;1654;1121;896;2256;669;723;934;1388;1528;0;0;0
1343;1343;1343;799;335;287;86;65;113;25;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;752;652;46;6049;771;47;44;870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1662;2690;2115;2247;407;1985;735;1026;14900;7435;5184;3001;1802;302;7226;7293;0;0;0
0;0;0;5045;5256;3861;10957;4356;4668;3018;5987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1083;85;25;4928;1184;43;32;1476;0;0;0;0;0;0;0;0;0;0;0;0;1679;676;0;0;0;2541;476;0;0;0
0;0;0;1083;32;25;22;1184;0;0;67;0;0;0;0;0;0;0;0;0;0;0;5970;1679;382;0;0;0;2541;476;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;5175;7002;5887;5562;4195;5621;4265;4092;10175;7272;5960;4981;5070;3404;6372;8515;0;0;0
0;0;0;3612;4256;3616;8345;3521;3197;3056;4486;0;0;0;0;0;0;25;0;0;0;0;0;160;0;0;0;0;43;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1429;1429;1429;1278;1493;2284;2183;1656;2668;1210;2286;2986;2676;2110;2200;1393;2394;2605;1386;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5745;1496;149;0;0;0;2084;1193;0;0;0
0;0;0;3058;174;336;7171;2342;0;23;2807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1654;1654;1654;2486;637;1554;1478;1713;2788;1835;2395;2951;3057;1958;2100;1512;2361;658;681;0;0;0
0;0;0;381;36;0;2312;240;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620;620;620;2359;2446;560;8613;3348;774;105;1402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;23;23;0;0;0;0;26;43;0;0;1949;1949;1949;2233;2301;2137;2513;3025;2226;2456;2347;2712;2790;2415;3126;2168;2393;2245;2611;0;0;0
1904;1904;1904;3405;3443;4509;4234;4506;874;908;3668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;870;56;0;4008;749;0;0;677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2950;1668;223;14339;3126;20;58;2739;0;0;0;0;0;0;0;0;0;0;0;9397;2947;1896;0;0;0;3544;931;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7737;2175;831;0;0;0;3234;1111;0;0;0
0;0;0;46;0;0;0;1269;2155;26;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;385;0;0;2738;778;0;0;586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1637;1637;1637;3082;4400;3070;6233;1919;590;702;2149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;11961;286;2533;33740;6321;0;777;5469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4599;640;0;0;0;0;1762;1294;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34829;8418;3380;0;0;0;13304;7158;0;0;0
0;0;0;35734;2508;5082;134327;21076;18;2412;27225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;273;56;0;1825;146;42;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2108;0;47;8856;1459;0;0;1326;0;0;0;0;0;0;0;0;0;0;0;3172;21;0;0;0;0;286;0;0;0;0
20;20;20;899;610;44;4112;1099;97;0;922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3219;516;23;12239;2501;0;0;2696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
529;529;529;8140;8990;1962;28347;6009;6232;2675;4887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;491;985;0;4000;563;22;0;242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;264;1443;675;1019;631;293;2739;451;4700;1766;1054;625;495;28;2354;3107;0;0;0
0;0;0;2462;4915;270;13451;3256;2666;47;1663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1093;497;0;5010;879;42;0;839;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;0;0;0;0
1661;1661;1661;1096;4804;2676;1307;1262;1800;1318;2148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;274;55;0;3026;245;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1910;262;20;0;0;0;503;55;0;0;0
0;0;0;2261;0;71;7619;1360;0;0;1674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;456;0;0;3339;415;22;0;360;0;0;0;0;0;0;0;0;0;0;0;3300;677;991;0;0;0;2142;61;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1637;1637;1637;1817;1267;1846;1761;1289;2328;1464;1920;2446;2251;1888;1777;1555;2098;2023;1230;0;0;0
1774;1774;1774;1532;2264;1679;2676;1181;2302;1833;1663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;578;0;0;2191;486;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1208;143;665;363;1009;739;3144;1510;134;129;616;57;49;585;141;72;0;0;0
0;0;0;724;45;0;4037;715;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
766;766;766;539;4189;2493;1028;1172;1546;1290;1963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;59;0;0;0;0;0;0;0;0;0;0;1982;318;1826;336;1018;266;2810;2238;224;582;863;217;197;236;1717;265;0;0;0
